UUID	Barcode	Short Barcode
1f9e55b3-7c09-4239-994b-4eb5357ce305	TCGA-55-7728-11A	TCGA-55-7728-11
d1a83e2e-276f-4366-acd1-fe6bd3f7988f	TCGA-55-7728-01A	TCGA-55-7728-01
d2b8a9f4-7d70-43a0-b5f6-5b7365a03944	TCGA-83-5908-01A	TCGA-83-5908-01
dd0e49b9-6688-4ed2-aafe-cd0c4bc6b860	TCGA-86-7701-10A	TCGA-86-7701-10
b355e6c2-b427-40e7-92a6-2c8c942db86f	TCGA-86-7701-01A	TCGA-86-7701-01
25b98904-0171-403a-a66f-11f586ecf8c0	TCGA-91-7771-01A	TCGA-91-7771-01
cb0017ba-aee1-4046-81da-320040863bc2	TCGA-97-7937-01A	TCGA-97-7937-01
b187fc64-f51c-4be1-8f97-0075472aafd4	TCGA-97-7938-01A	TCGA-97-7938-01
2a85bb92-6ae3-416a-88f3-4b058fc21058	TCGA-97-7938-10A	TCGA-97-7938-10
e19bbc2d-863a-4151-a0be-9ee03353d9a6	TCGA-91-7771-10A	TCGA-91-7771-10
d322ae3a-6083-4909-aa79-7b820bcfae86	TCGA-97-7937-10A	TCGA-97-7937-10
e40ad349-500b-49cb-977d-3dc18d0ccbf9	TCGA-86-7714-01A	TCGA-86-7714-01
11d9770b-46bc-47a4-b3e6-2a0d64249b0c	TCGA-86-7714-10A	TCGA-86-7714-10
f0edaa64-6f56-4027-9186-3f4d8ca58e1e	TCGA-55-7726-11A	TCGA-55-7726-11
d0fb1f35-19cf-4569-a303-67cd137ade09	TCGA-55-7727-10A	TCGA-55-7727-10
0e154ea5-ed08-426a-a55c-02d4dfd52490	TCGA-55-7727-11A	TCGA-55-7727-11
d69112ac-842a-4ac1-82be-af6fac624ca4	TCGA-55-7727-01A	TCGA-55-7727-01
557e6d0d-1b85-4764-8238-8e25c9f6da1b	TCGA-55-7725-10A	TCGA-55-7725-10
334db869-287b-4374-b577-d8e6e04129ac	TCGA-55-7725-11A	TCGA-55-7725-11
32342d96-3b04-4881-9e98-9cb63918fe48	TCGA-55-7726-01A	TCGA-55-7726-01
a25da323-df14-4a22-bf8b-f6a6ee6f369f	TCGA-55-7726-10A	TCGA-55-7726-10
618ea28f-e973-4654-81b6-a3d930d0e069	TCGA-55-7724-10A	TCGA-55-7724-10
f9455bbc-a475-476e-bd97-6137fb011e65	TCGA-55-7725-01A	TCGA-55-7725-01
c626569b-3eaf-497c-b46e-a66a016ac427	TCGA-53-7813-10A	TCGA-53-7813-10
8ab7f1ee-35f0-460c-8a4f-751748de5e4a	TCGA-53-7813-01A	TCGA-53-7813-01
4a42220d-afcf-4cda-b030-f84cddd61e66	TCGA-55-7724-01A	TCGA-55-7724-01
81b77a35-0074-421d-b8ee-7bbcb7b2756e	TCGA-55-7724-11A	TCGA-55-7724-11
b45ae61c-6377-403d-a094-2b7a245cb45d	TCGA-62-A472-01A	TCGA-62-A472-01
49cf5040-2d73-4538-8825-7fba37379289	TCGA-55-7911-01A	TCGA-55-7911-01
54e6742d-af0b-47ae-afe0-b6833552b412	TCGA-55-7914-10A	TCGA-55-7914-10
6e37026d-2315-4c74-9a4e-bba212d7350f	TCGA-55-7914-11A	TCGA-55-7914-11
356e0f37-c095-455e-b3ea-252afa34806e	TCGA-55-7914-01A	TCGA-55-7914-01
a096292c-055c-4243-b625-1e2a5f31e3d6	TCGA-69-7760-01A	TCGA-69-7760-01
0fdc248d-c5d7-4461-ae4e-8994bfc71e59	TCGA-69-7760-10A	TCGA-69-7760-10
bb5a61ba-dcb6-4b1d-bb72-4402e1539628	TCGA-69-7761-10A	TCGA-69-7761-10
c8c5aa67-c6b9-48ba-ace2-b040170d73fc	TCGA-69-7761-01A	TCGA-69-7761-01
796a6e60-2289-48e0-8a50-ddfce6ebf73b	TCGA-55-7910-01A	TCGA-55-7910-01
8fd965b3-34aa-4377-943b-bda1209a8a2b	TCGA-55-7911-11A	TCGA-55-7911-11
7b1419f1-b785-4e11-8df2-7dad591643c6	TCGA-55-7911-10A	TCGA-55-7911-10
7fcef228-4471-457a-b6f7-625edc21d955	TCGA-86-A456-10A	TCGA-86-A456-10
5aa09c6e-a062-4834-aa6d-4ec1bed510d7	TCGA-69-7763-01A	TCGA-69-7763-01
92e92d81-f32c-4801-8fb2-591ce2009a5d	TCGA-69-7763-10A	TCGA-69-7763-10
5d8e8c0c-2fe4-4170-97ab-414acbbfd374	TCGA-69-7764-10A	TCGA-69-7764-10
d1194f81-3244-41e2-a4ab-5fa0485ec6aa	TCGA-69-7764-01A	TCGA-69-7764-01
ef15c871-dd28-45bf-bae5-b0f38cd5c735	TCGA-69-7765-10A	TCGA-69-7765-10
49a4f112-f32d-4b68-989b-d761767ee973	TCGA-69-7765-01A	TCGA-69-7765-01
8150c995-21b7-4f09-b562-55b03b722814	TCGA-55-7903-10A	TCGA-55-7903-10
809e1bc1-cd8f-418f-92d7-05e91cb0cce4	TCGA-55-7903-11A	TCGA-55-7903-11
8c9d5541-c60c-48bf-b5ad-a6295afc527d	TCGA-55-7907-10A	TCGA-55-7907-10
e47d4171-5082-4880-874c-f2743515dc84	TCGA-55-7907-11A	TCGA-55-7907-11
88c65791-1a9c-4121-955a-9bd5ed1b0bba	TCGA-55-7907-01A	TCGA-55-7907-01
a4dd7043-345b-420e-8b36-1604ed86c6b6	TCGA-55-7910-11A	TCGA-55-7910-11
c7c2f2f3-d5f6-4fb8-b02a-79fa39a42756	TCGA-55-7903-01A	TCGA-55-7903-01
657670fe-02ad-4fe7-bc2e-28797774b73f	TCGA-55-7815-10A	TCGA-55-7815-10
bdab4848-dfb5-4b58-9d79-4ab0f0f80cbd	TCGA-55-7815-01A	TCGA-55-7815-01
310ee917-79c6-40bf-aff6-0ca149f8677a	TCGA-55-7815-11A	TCGA-55-7815-11
16094f17-9587-435b-ba5c-7f568b5dab56	TCGA-55-7816-01A	TCGA-55-7816-01
2a92854b-49dd-417c-8d73-bd104b551263	TCGA-55-7816-10A	TCGA-55-7816-10
68f1d178-71de-4185-82ef-2fbb221759ec	TCGA-50-5066-02A	TCGA-50-5066-02
1233cc10-ae87-42d7-b2d3-a9f6d761d0d8	TCGA-50-5946-02A	TCGA-50-5946-02
eb96c6f9-e24f-4eac-8adf-944f1a59aac2	TCGA-78-7536-10A	TCGA-78-7536-10
359f80d0-faea-42ad-82c7-e34d238a3a3e	TCGA-78-7536-01A	TCGA-78-7536-01
42395277-99e9-40db-8fae-b91681b9fd4e	TCGA-78-7537-01A	TCGA-78-7537-01
fb6a84d0-7c4f-4769-928c-fccc6a356de7	TCGA-78-7537-10A	TCGA-78-7537-10
7ec420fc-c770-4cb8-a186-8ce94f791444	TCGA-78-7166-01A	TCGA-78-7166-01
42f6da97-7725-42a3-ac10-d6b16c05a8f1	TCGA-78-7166-11A	TCGA-78-7166-11
e58e47db-7d0b-4ccc-8878-9b1e78e3b365	TCGA-78-7167-01A	TCGA-78-7167-01
4266cc1e-f64d-4938-844d-36636e6514f2	TCGA-78-7167-11A	TCGA-78-7167-11
fae164e6-16ed-4547-9872-15d53c79bb45	TCGA-78-7535-10A	TCGA-78-7535-10
017a0833-b216-4eb6-9ded-9d7636992702	TCGA-17-Z055-01A	TCGA-17-Z055-01
7409577e-dd5a-472a-8899-20afb0813768	TCGA-17-Z055-11A	TCGA-17-Z055-11
840e13b7-34e7-4896-a0cb-e0f12cf39362	TCGA-17-Z057-01A	TCGA-17-Z057-01
239b043b-8a71-4505-9c1b-e3a9de9c69c0	TCGA-17-Z057-11A	TCGA-17-Z057-11
c0a8c73c-35ba-4724-b13a-9a9986af36c0	TCGA-78-7535-01A	TCGA-78-7535-01
9dcb355a-c122-4341-89d7-1df471315a49	TCGA-97-7552-01A	TCGA-97-7552-01
ee72f78d-e5db-4c99-9034-0b5bbf6df849	TCGA-78-7143-01A	TCGA-78-7143-01
40a0fcec-e363-40df-93e4-5d532ddf2587	TCGA-78-7145-10A	TCGA-78-7145-10
6b0b11c9-2adc-4b55-b7bb-cf67b11cab86	TCGA-78-7145-01A	TCGA-78-7145-01
861ffb94-0306-437d-a31b-65ef73f6d962	TCGA-97-7547-10A	TCGA-97-7547-10
d4d43ae0-2a4c-49e5-8481-fa3614dfe5c1	TCGA-97-7547-01A	TCGA-97-7547-01
0596228b-476c-4273-954c-23270fd769bf	TCGA-97-7552-10A	TCGA-97-7552-10
60167e48-cdc8-40aa-b31e-105cf1009bd4	TCGA-78-7162-11A	TCGA-78-7162-11
96bd691f-1807-456a-bef1-cb5018f5b0b1	TCGA-78-7163-01A	TCGA-78-7163-01
4c743019-3a78-4042-abf2-87689b40e79a	TCGA-78-7163-11A	TCGA-78-7163-11
6e84436f-2d44-455c-aa56-db6122f0284b	TCGA-55-7574-11A	TCGA-55-7574-11
395cfde3-b76f-4358-bd47-acf9cd673ab6	TCGA-78-7143-10A	TCGA-78-7143-10
cd8ff232-b36b-4ed0-a0c6-7e0e172ea390	TCGA-93-7348-01A	TCGA-93-7348-01
1c410851-0320-4529-9655-2942cb81508f	TCGA-97-7546-10A	TCGA-97-7546-10
60d4bb1a-a25f-485e-8247-1ea42220015a	TCGA-97-7546-01A	TCGA-97-7546-01
482c1c70-ae61-45da-b1c0-4303abdda2cd	TCGA-55-7573-01A	TCGA-55-7573-01
3bee80e9-6203-4731-a23f-af132b33f0e2	TCGA-55-7573-11A	TCGA-55-7573-11
97d752f9-2563-4da5-bcf2-d6fa7c41bf1c	TCGA-55-7574-10A	TCGA-55-7574-10
6a460559-d291-43c0-a624-25474e601e99	TCGA-55-7574-01A	TCGA-55-7574-01
f989ded8-b95b-4349-bee3-a0ea2b08716b	TCGA-93-7348-10A	TCGA-93-7348-10
24ed7e69-2104-4a65-9397-84e0d52660ee	TCGA-93-7348-11A	TCGA-93-7348-11
c8084532-fc24-4e45-ba93-fbaa43844bf5	TCGA-55-7576-10A	TCGA-55-7576-10
be16e474-61eb-4570-9542-f422467da76b	TCGA-64-1679-10A	TCGA-64-1679-10
29152789-d08a-49d2-87b2-2e2ea8ff6573	TCGA-64-1679-01A	TCGA-64-1679-01
11126335-28d8-40f2-87b9-5f64ff0ed4b3	TCGA-64-1681-10A	TCGA-64-1681-10
8010b0ae-f003-491e-aa81-36a9dff7de96	TCGA-64-1681-01A	TCGA-64-1681-01
5e9ed3d4-fad6-47fc-aa55-c7e710b76dc8	TCGA-78-7162-01A	TCGA-78-7162-01
e8806a78-8a71-4cb3-be67-3c0d894a315e	TCGA-78-7161-10A	TCGA-78-7161-10
ffd69291-3817-4377-ab3e-a7f4332d1532	TCGA-78-7220-10A	TCGA-78-7220-10
98038913-75d0-41a6-ac67-a9263f5ab18a	TCGA-78-7220-01A	TCGA-78-7220-01
08b21fc8-ce08-47c4-b715-6e34213edc07	TCGA-55-7283-01A	TCGA-55-7283-01
c0bd55cd-388a-461c-8502-5410d4d0f2fb	TCGA-55-7283-11A	TCGA-55-7283-11
23bcd3b0-a310-44d0-aa4b-d55e63db358a	TCGA-55-7570-10A	TCGA-55-7570-10
592f3b40-8509-4e5a-971d-5aab8b884c85	TCGA-55-7570-11A	TCGA-55-7570-11
ccfec92a-3843-4e73-9f83-746d9b2df60c	TCGA-55-7570-01A	TCGA-55-7570-01
856f6a44-102d-433b-9943-cf3e0b3215b6	TCGA-78-7160-10A	TCGA-78-7160-10
08acba8a-143f-43e6-9562-e41dcacba681	TCGA-78-7161-01A	TCGA-78-7161-01
e7ceb200-ad22-485d-ad13-87e87eb43d93	TCGA-53-7624-10A	TCGA-53-7624-10
7d0017c2-db42-4758-8dc4-0250ec5fd83c	TCGA-53-7626-01A	TCGA-53-7626-01
c1350bae-ffd0-4212-8706-87b7f7947937	TCGA-53-7626-10A	TCGA-53-7626-10
de06d84f-67e1-46a4-86e3-43fd58a111f3	TCGA-55-7576-11A	TCGA-55-7576-11
2b2bc6f3-088e-4a84-afb3-182a4acb0652	TCGA-55-7576-01A	TCGA-55-7576-01
785daa57-5e12-4b23-8287-384d46e55e57	TCGA-78-7159-01A	TCGA-78-7159-01
f6cd7f18-8f43-42d7-b4e2-5d0f0f6ea3cb	TCGA-78-7159-10A	TCGA-78-7159-10
d0090140-e835-484e-bef0-e83011931b66	TCGA-78-7160-01A	TCGA-78-7160-01
61358ba0-7194-40f5-b239-2ed06cbaf546	TCGA-53-7624-01A	TCGA-53-7624-01
35038159-ad8d-44ce-b011-eed3b5cf8c95	TCGA-55-7227-10A	TCGA-55-7227-10
afec3b25-c3f7-4e48-8fb0-6fb4dd581081	TCGA-55-7281-01A	TCGA-55-7281-01
41e741fe-0be6-4683-83e2-4fa75feb0e67	TCGA-55-7281-11A	TCGA-55-7281-11
dc438040-dbad-462c-be85-9741144a2465	TCGA-55-7281-10A	TCGA-55-7281-10
fc515d6a-c533-4369-92d7-b6b43ef620ce	TCGA-55-7283-10A	TCGA-55-7283-10
8d71845f-3c44-4e52-8e28-dddeaa80e683	TCGA-78-7158-10A	TCGA-78-7158-10
d53e3253-59c4-40d8-a0e2-8fcecfc3c607	TCGA-44-7671-10A	TCGA-44-7671-10
89850fa4-1b8c-429b-bdfd-8a92804e289a	TCGA-44-7671-01A	TCGA-44-7671-01
3d97275d-047f-4222-8093-7b79792018c1	TCGA-44-7672-10A	TCGA-44-7672-10
adb65cdc-08c7-46e3-a74f-7fa4d0ca4e3b	TCGA-44-7672-01A	TCGA-44-7672-01
558e490b-6615-43e2-b954-7c1633b48822	TCGA-44-7672-11A	TCGA-44-7672-11
284de41b-6ad8-4c29-9eca-9a841cd7c3b7	TCGA-78-7155-01A	TCGA-78-7155-01
8efb4f70-fc31-42d6-8e99-b95069c771a4	TCGA-78-7156-10A	TCGA-78-7156-10
fab452a2-a57a-4d63-80bc-2ad2b5a20f03	TCGA-78-7156-01A	TCGA-78-7156-01
ee0d4640-5609-430e-8b80-3058a3f313a8	TCGA-78-7158-01A	TCGA-78-7158-01
1b4eb32a-c506-4843-9ffd-3abbcebd772c	TCGA-44-7670-10A	TCGA-44-7670-10
ef86f036-8db4-4571-8aa3-81d55738f94a	TCGA-44-7671-11A	TCGA-44-7671-11
b5bf4e72-08fd-4aa3-8a22-18585bdfa054	TCGA-44-5644-11A	TCGA-44-5644-11
db5e9074-741d-495c-b0b6-61f51089c4d2	TCGA-50-7109-11A	TCGA-50-7109-11
763310b9-3fb9-4a22-851c-e4335a2ed21c	TCGA-50-7109-01A	TCGA-50-7109-01
65386909-c47a-486f-a8c8-fd9321d83de7	TCGA-55-7227-01A	TCGA-55-7227-01
25c103a5-4caa-43f0-9740-546624249242	TCGA-44-7669-10A	TCGA-44-7669-10
7f56df3f-b649-43d1-ab46-ad460233e46b	TCGA-44-7670-01A	TCGA-44-7670-01
aa75e9f8-009e-4758-b49d-596aa151ac48	TCGA-44-7670-11A	TCGA-44-7670-11
8a998eb3-dde3-4728-8bc3-34eebdea9f0e	TCGA-78-7153-10A	TCGA-78-7153-10
5a9f5ccb-635d-440e-ad03-fde8f63a2233	TCGA-78-7154-01A	TCGA-78-7154-01
d955d7c2-b6c5-400f-9c40-03e61a050750	TCGA-78-7154-10A	TCGA-78-7154-10
9f1ea7aa-cd83-405b-bb5f-cbb22b078a71	TCGA-78-7155-10A	TCGA-78-7155-10
37599a47-3ab8-4b42-a227-270e8652c160	TCGA-44-7669-01A	TCGA-44-7669-01
3b77d7ea-b21e-4f65-960b-d15dd57be21e	TCGA-44-7669-11A	TCGA-44-7669-11
b85be894-bb6c-4994-be61-dee0ddb5c7a4	TCGA-95-7567-10A	TCGA-95-7567-10
75bea0a1-0198-40ac-9a57-d2d0ee244c2f	TCGA-38-7271-11A	TCGA-38-7271-11
ed2389b5-16eb-43e8-87b8-a15304da629a	TCGA-38-7271-01A	TCGA-38-7271-01
2ce7ef53-0d6a-4f18-8362-576d12046779	TCGA-44-5644-10A	TCGA-44-5644-10
597d38ff-839c-4fe3-b889-efd0f680b715	TCGA-44-5644-01A	TCGA-44-5644-01
48e8bef9-85ff-4b0f-b249-a1f6c63dd100	TCGA-44-7667-01A	TCGA-44-7667-01
36e7df06-a79d-4f45-99db-30eba6a62c34	TCGA-44-7667-10A	TCGA-44-7667-10
62df244d-b9fe-47db-a243-eb0c4b557111	TCGA-44-7667-11A	TCGA-44-7667-11
29a1a3a3-a085-42f7-b5e5-18b1f47f5261	TCGA-78-7150-10A	TCGA-78-7150-10
4a1d97dd-fdd4-4c57-8dda-7b320237af36	TCGA-78-7150-01A	TCGA-78-7150-01
98bbbf97-fbf4-4cbc-9536-f11febbf350b	TCGA-78-7152-01A	TCGA-78-7152-01
4a6bb74e-a753-488f-89db-f2633b4d3a78	TCGA-78-7152-10A	TCGA-78-7152-10
f9e817fa-fc13-419f-9039-ee7422f0d10d	TCGA-78-7153-01A	TCGA-78-7153-01
1aaaf49e-54f1-41d4-bbc3-cd1302f088c9	TCGA-44-7662-10A	TCGA-44-7662-10
953c5fe1-41ad-411e-bd8a-416060a4a84e	TCGA-44-7662-11A	TCGA-44-7662-11
5e72a9b0-5f80-462e-a586-262f573dc62c	TCGA-44-7662-01A	TCGA-44-7662-01
72e924fc-4e14-48de-8279-fff0383a3fcc	TCGA-86-7713-11A	TCGA-86-7713-11
a7347072-546c-4370-9214-96a17a713b27	TCGA-86-7713-01A	TCGA-86-7713-01
f7ae0863-0a8b-452d-a58f-721ee8ec3329	TCGA-86-7713-10A	TCGA-86-7713-10
e97a07a0-16bb-40c7-9df4-95dadf83b04c	TCGA-95-7567-01A	TCGA-95-7567-01
f6e030dc-ed9a-43c5-8d47-bf2f039e780d	TCGA-99-7458-01A	TCGA-99-7458-01
e7564216-36dd-404e-9f4f-266d28ef909b	TCGA-44-7660-10A	TCGA-44-7660-10
9dd8d111-f718-4c12-b87a-82ec28d2f2f2	TCGA-44-7661-11A	TCGA-44-7661-11
8b7cdd0c-a3b6-4e2c-a4a7-033e79573bff	TCGA-44-7661-10A	TCGA-44-7661-10
a6096034-3c2c-4c96-88fe-56a22c2d167c	TCGA-44-7661-01A	TCGA-44-7661-01
7ed47e1b-1d36-4f8a-a101-3ef0756ad08f	TCGA-86-7711-01A	TCGA-86-7711-01
ab8bd9c6-b73c-49db-a9ec-aece9c3b9dc0	TCGA-78-7148-10A	TCGA-78-7148-10
f40fdd2f-868d-4cda-952e-bd385e8cc84c	TCGA-78-7148-01A	TCGA-78-7148-01
6276aece-90e0-4d4d-87a9-4a67a314a9e8	TCGA-78-7149-10A	TCGA-78-7149-10
bff592ed-0ba6-44c2-b04e-0aad7b73089d	TCGA-78-7149-01A	TCGA-78-7149-01
04116934-e9b5-49f7-833b-ad63fb6c44fd	TCGA-99-7458-10A	TCGA-99-7458-10
6c2f3100-7ed8-41dd-9f8f-98b8eb245c12	TCGA-44-7660-01A	TCGA-44-7660-01
506da3cc-c0c9-4e69-abb4-374832069716	TCGA-44-7660-11A	TCGA-44-7660-11
5bf53953-f2f6-4a76-8d2b-02a5709748ae	TCGA-78-7542-11A	TCGA-78-7542-11
b49eb906-19c3-4eb7-93f7-1c37bc85ce61	TCGA-78-7633-01A	TCGA-78-7633-01
9d47a514-6bf2-4057-b84b-8143949bf5aa	TCGA-78-7633-10A	TCGA-78-7633-10
0925fff5-9a6d-4e22-a84e-4e2d47f433fd	TCGA-86-7711-10A	TCGA-86-7711-10
8e904873-ccc6-4853-a245-c3cf7e32f9b0	TCGA-86-7711-11A	TCGA-86-7711-11
d23900e0-0335-429c-b9b6-16fa06740f92	TCGA-97-7553-01A	TCGA-97-7553-01
08c97cef-d757-4dc8-a216-c34074982c1f	TCGA-97-7553-10A	TCGA-97-7553-10
4a232329-f491-41be-8557-9aec06e97046	TCGA-97-7554-10A	TCGA-97-7554-10
ec52b227-65eb-406f-a02b-f4cd1fdf6b3c	TCGA-97-7554-01A	TCGA-97-7554-01
926078f6-8a66-4b0e-b72d-c78bd975be92	TCGA-44-7659-11A	TCGA-44-7659-11
43ab9d3a-9e4e-49a1-8044-280850a5cd7e	TCGA-44-7659-01A	TCGA-44-7659-01
33fda7bf-0a0b-40b8-b25f-710b33dccb30	TCGA-44-7659-10A	TCGA-44-7659-10
43b96e20-df08-4c56-915f-5d626f90c415	TCGA-78-7542-01A	TCGA-78-7542-01
e5e34ef5-842c-4849-9476-54e415d3c3bf	TCGA-78-7146-10A	TCGA-78-7146-10
98a8d751-4efd-442e-a242-0fe399c2586f	TCGA-78-7146-01A	TCGA-78-7146-01
810b3fa2-2ad7-4176-bc19-e9370eedb6d1	TCGA-78-7147-10A	TCGA-78-7147-10
5d0e7b83-5577-450a-b1a5-59ca03fc3bc5	TCGA-78-7147-01A	TCGA-78-7147-01
b77da59b-dfde-48ff-a31b-4a1b3148af55	TCGA-78-7539-10A	TCGA-78-7539-10
d342edd9-680a-40d4-bb18-9cd7810bb052	TCGA-78-7539-01A	TCGA-78-7539-01
e1eac78a-5641-438a-933d-b86fb5c404cb	TCGA-78-7540-11A	TCGA-78-7540-11
df16b5d4-5e5d-455c-9c5f-a151e5864557	TCGA-78-7540-01A	TCGA-78-7540-01
8233d315-fab6-4ea1-b861-6b1130b93aaa	TCGA-86-6851-10A	TCGA-86-6851-10
5df2899e-b0f2-4508-917f-2f785f312419	TCGA-91-6848-11A	TCGA-91-6848-11
93b55ce3-3ab0-4bc1-b1a2-3f02b13dc7b0	TCGA-91-6848-01A	TCGA-91-6848-01
9622c370-68d0-48da-a7e0-5eb4765b6f27	TCGA-55-6986-01A	TCGA-55-6986-01
e8e0e53a-4009-4141-ba6f-eed35fcaad7b	TCGA-55-6986-11A	TCGA-55-6986-11
c52909f8-5d3f-4db2-952a-8c13814ddfb0	TCGA-55-6985-01A	TCGA-55-6985-01
0e0ff02a-dd07-487b-bd81-fa2a001977fb	TCGA-55-6984-11A	TCGA-55-6984-11
76c0adae-eef5-459e-a4c9-397d94ebfdcc	TCGA-55-6984-01A	TCGA-55-6984-01
c0dde54d-7247-497a-9f68-9e61797c1d82	TCGA-35-3621-10A	TCGA-35-3621-10
c748a2a8-09d0-4d70-a405-e2b0555f58aa	TCGA-35-3621-01A	TCGA-35-3621-01
78fc7ec1-6795-45d8-a9e1-c8ef88d202e5	TCGA-55-6985-11A	TCGA-55-6985-11
64a45521-0494-45f6-b605-198e5c2c56ba	TCGA-55-6969-01A	TCGA-55-6969-01
cf83442c-cc01-41e6-bc00-c193237213ea	TCGA-55-6969-11A	TCGA-55-6969-11
09990635-9be0-4da6-bfe3-17d393ae8b96	TCGA-75-7030-10A	TCGA-75-7030-10
56c937b3-b48f-4662-b992-3265dbb6bc7d	TCGA-75-7030-01A	TCGA-75-7030-01
38c83b40-fba4-48d4-ad6e-93768cb6139f	TCGA-55-6972-01A	TCGA-55-6972-01
650e21b6-138d-4b15-9551-a088695ef45f	TCGA-55-6972-11A	TCGA-55-6972-11
2e0b958b-1e93-41ab-8a8a-21a2d7f99935	TCGA-95-7043-01A	TCGA-95-7043-01
b63e5d33-b019-49c4-86d4-bb2e6ae8be81	TCGA-95-7043-10A	TCGA-95-7043-10
939e41ba-b671-4b7a-8b40-8ec680f5327c	TCGA-91-6840-10A	TCGA-91-6840-10
af744755-51eb-4daf-9029-5cf88730b1dc	TCGA-91-6840-01A	TCGA-91-6840-01
b42fbf86-25db-46ec-b71f-18b8d9b83bc1	TCGA-55-6975-11A	TCGA-55-6975-11
f274b7e1-4f18-4f90-851f-5c2d8b984fd3	TCGA-55-6975-01A	TCGA-55-6975-01
ca4593fe-93e0-4f42-8983-7b6126449d8a	TCGA-50-6673-11A	TCGA-50-6673-11
e273b4e3-35dc-4f46-a668-70d6eb8bf4fc	TCGA-50-6673-01A	TCGA-50-6673-01
745aaf77-a464-4363-b6e4-10d30ff947b8	TCGA-95-7039-01A	TCGA-95-7039-01
b84eed53-38dc-428a-8d19-5dc9e4ae8bd0	TCGA-95-7039-10A	TCGA-95-7039-10
9ee35460-266a-485d-966d-b235fe620ccc	TCGA-55-6971-01A	TCGA-55-6971-01
4bee0576-d35f-477b-b974-79cb89c88950	TCGA-91-6849-01A	TCGA-91-6849-01
7f82cda9-daa0-469f-9157-e6c30171150f	TCGA-91-6849-11A	TCGA-91-6849-11
599c32bd-7967-4ced-a571-8836135510a9	TCGA-91-6847-11A	TCGA-91-6847-11
96a05d4b-3731-4b98-b38f-a6b33cd6ed96	TCGA-91-6847-01A	TCGA-91-6847-01
df25f146-a833-4bfd-adf7-b41b6a7f797e	TCGA-55-6968-01A	TCGA-55-6968-01
32727a14-832e-4a74-9a6f-27cb1658d8b6	TCGA-55-6971-11A	TCGA-55-6971-11
49d32568-b016-4a49-b866-53486697fea7	TCGA-55-6970-11A	TCGA-55-6970-11
ce18c482-da4e-4166-a49c-29dc0bfb4472	TCGA-55-6970-01A	TCGA-55-6970-01
affbf41b-ea28-406a-bdcb-146b9c053978	TCGA-55-6968-11A	TCGA-55-6968-11
c0a55afe-d176-4ff0-8856-7991230b1bd1	TCGA-80-5608-10A	TCGA-80-5608-10
4736860e-fd90-40d1-815e-e1d164123dd8	TCGA-80-5607-01A	TCGA-80-5607-01
7af9c636-82a3-4183-96e1-ae7dcfbf5141	TCGA-80-5607-10A	TCGA-80-5607-10
05d8ef38-3df1-4a32-a274-213d9868e44b	TCGA-75-7025-10A	TCGA-75-7025-10
9cea4206-b460-433b-bf50-29c56cb8e33d	TCGA-75-7025-01A	TCGA-75-7025-01
20c166c8-6e1f-44b0-81ba-c41add0e0466	TCGA-80-5608-01A	TCGA-80-5608-01
ade256d3-7ad5-441c-ad53-ab635b1668e4	TCGA-91-6830-01A	TCGA-91-6830-01
11e65f8b-4e48-42e7-a87c-bcf2538168c6	TCGA-55-6979-01A	TCGA-55-6979-01
b431b2d3-66b6-4d0a-b90b-c526341e9170	TCGA-55-6979-11A	TCGA-55-6979-11
bf086e79-d781-4620-b8f5-868e70f293c2	TCGA-55-6978-11A	TCGA-55-6978-11
168a4a36-b73d-4c17-aaa4-1e4824a155c2	TCGA-55-6983-01A	TCGA-55-6983-01
f6d0a76c-9baf-458c-b4c7-2784272a2f62	TCGA-55-6983-11A	TCGA-55-6983-11
79669b0a-d864-444b-8554-1d36a67ca99b	TCGA-91-6830-11A	TCGA-91-6830-11
500910ea-f0c9-4ed9-a2c6-510f92c36e7d	TCGA-55-6978-01A	TCGA-55-6978-01
b675e2fa-e96b-48a1-aff0-7d311c053d5a	TCGA-49-6761-01A	TCGA-49-6761-01
f4fb69c3-8ee2-465c-8025-8b7ae74ea828	TCGA-49-6761-11A	TCGA-49-6761-11
54984e66-1d2a-4a62-a5aa-847bc12e02fc	TCGA-75-7031-01A	TCGA-75-7031-01
7e890618-e10d-47f0-aa65-1d03b8f1d856	TCGA-75-7031-10A	TCGA-75-7031-10
ffb185aa-75ac-4696-936b-52f35a345a2d	TCGA-55-6982-11A	TCGA-55-6982-11
b24cfbec-f890-4685-9e7f-405da7eac9ad	TCGA-75-7027-01A	TCGA-75-7027-01
ff37808a-f1c1-4b07-b0d9-660f7baf3380	TCGA-75-7027-10A	TCGA-75-7027-10
7dceaead-79bb-4e91-a724-f0fae56442ce	TCGA-75-6214-01A	TCGA-75-6214-01
3b284fc6-7dc4-46c2-8ec9-1121ef0b4308	TCGA-55-6982-01A	TCGA-55-6982-01
7f21527c-8434-474e-b223-b24d5b4d57f7	TCGA-55-6981-11A	TCGA-55-6981-11
3a6bf033-558e-469d-8798-570b7b60c962	TCGA-55-6987-11A	TCGA-55-6987-11
d0bfb6cc-abc4-4b09-b668-1003f3eed1a7	TCGA-55-6987-01A	TCGA-55-6987-01
2315f189-cce1-4ee2-8943-9bba2099a391	TCGA-55-6980-11A	TCGA-55-6980-11
c58243d7-77ea-4806-8298-2e322d5219a3	TCGA-55-6980-01A	TCGA-55-6980-01
